model_key,context_length,compression_ratio,layer,lag,overlap_mean,overlap_std,jaccard_mean,sample_count
qwen3_8b,8192,0.7,7,256,0.5324357151985168,,0.3704826533794403,1
qwen3_8b,8192,0.7,7,512,0.4761596620082855,,0.3246055841445923,1
qwen3_8b,8192,0.7,7,1024,0.4015314877033233,,0.269420713186264,1
qwen3_8b,8192,0.7,8,1,0.7469151616096497,,0.602870523929596,1
qwen3_8b,8192,0.7,8,2,0.692095935344696,,0.5359442830085754,1
qwen3_8b,8192,0.7,8,4,0.6609192490577698,,0.5003547072410583,1
qwen3_8b,8192,0.7,8,8,0.6422449350357056,,0.479768693447113,1
qwen3_8b,8192,0.7,8,16,0.6262372732162476,,0.4615568518638611,1
qwen3_8b,8192,0.7,8,32,0.6087759137153625,,0.443759024143219,1
qwen3_8b,8192,0.7,8,64,0.5912554860115051,,0.4262638986110687,1
qwen3_8b,8192,0.7,8,128,0.5643711090087891,,0.4005430936813354,1
qwen3_8b,8192,0.7,8,256,0.5282038450241089,,0.3688964247703552,1
qwen3_8b,8192,0.7,8,512,0.4743755757808685,,0.3250223696231842,1
qwen3_8b,8192,0.7,8,1024,0.3910268545150757,,0.2618854343891144,1
qwen3_8b,8192,0.7,9,1,0.7194885611534119,,0.5685293078422546,1
qwen3_8b,8192,0.7,9,2,0.6727614402770996,,0.513182520866394,1
qwen3_8b,8192,0.7,9,4,0.6510721445083618,,0.4884440004825592,1
qwen3_8b,8192,0.7,9,8,0.632737934589386,,0.46822389960289,1
qwen3_8b,8192,0.7,9,16,0.6165597438812256,,0.4507495462894439,1
qwen3_8b,8192,0.7,9,32,0.5989204049110413,,0.432825893163681,1
qwen3_8b,8192,0.7,9,64,0.5764836072921753,,0.4108764231204986,1
qwen3_8b,8192,0.7,9,128,0.5540528893470764,,0.3904689848423004,1
qwen3_8b,8192,0.7,9,256,0.5170599222183228,,0.3585708737373352,1
qwen3_8b,8192,0.7,9,512,0.4709453582763672,,0.3220405280590057,1
qwen3_8b,8192,0.7,9,1024,0.4096072912216186,,0.2781369388103485,1
qwen3_8b,8192,0.7,10,1,0.7940067648887634,,0.664253830909729,1
qwen3_8b,8192,0.7,10,2,0.7599495053291321,,0.6186152100563049,1
qwen3_8b,8192,0.7,10,4,0.7438021898269653,,0.5974159836769104,1
qwen3_8b,8192,0.7,10,8,0.7314760684967041,,0.5816904902458191,1
qwen3_8b,8192,0.7,10,16,0.7197996377944946,,0.5672352910041809,1
qwen3_8b,8192,0.7,10,32,0.7039024233818054,,0.548477292060852,1
qwen3_8b,8192,0.7,10,64,0.6823700070381165,,0.5240846872329712,1
qwen3_8b,8192,0.7,10,128,0.6528186798095703,,0.4924450516700744,1
qwen3_8b,8192,0.7,10,256,0.6126455664634705,,0.4528879821300506,1
qwen3_8b,8192,0.7,10,512,0.5386176109313965,,0.3846514225006103,1
qwen3_8b,8192,0.7,10,1024,0.4218512177467346,,0.2876597046852112,1
qwen3_8b,8192,0.7,11,1,0.8030365109443665,,0.6750431060791016,1
qwen3_8b,8192,0.7,11,2,0.7718420028686523,,0.632255494594574,1
qwen3_8b,8192,0.7,11,4,0.753652036190033,,0.6083139181137085,1
qwen3_8b,8192,0.7,11,8,0.7370687127113342,,0.5870910286903381,1
qwen3_8b,8192,0.7,11,16,0.7170745134353638,,0.5621879696846008,1
qwen3_8b,8192,0.7,11,32,0.693173348903656,,0.5340994596481323,1
qwen3_8b,8192,0.7,11,64,0.6800919771194458,,0.5200744271278381,1
qwen3_8b,8192,0.7,11,128,0.6393842697143555,,0.4764343500137329,1
qwen3_8b,8192,0.7,11,256,0.6132965683937073,,0.4529277384281158,1
qwen3_8b,8192,0.7,11,512,0.543505847454071,,0.3890401124954223,1
qwen3_8b,8192,0.7,11,1024,0.43657386302948,,0.3004210293292999,1
qwen3_8b,8192,0.7,12,1,0.7169815301895142,,0.5649559497833252,1
qwen3_8b,8192,0.7,12,2,0.6598986387252808,,0.4984453618526459,1
qwen3_8b,8192,0.7,12,4,0.6332522630691528,,0.4698730111122131,1
qwen3_8b,8192,0.7,12,8,0.6165777444839478,,0.4525775015354156,1
qwen3_8b,8192,0.7,12,16,0.6028562784194946,,0.4373891055583954,1
qwen3_8b,8192,0.7,12,32,0.584729790687561,,0.4199033677577972,1
qwen3_8b,8192,0.7,12,64,0.567274272441864,,0.4028099477291107,1
qwen3_8b,8192,0.7,12,128,0.5430956482887268,,0.3808392584323883,1
qwen3_8b,8192,0.7,12,256,0.5034392476081848,,0.346578985452652,1
qwen3_8b,8192,0.7,12,512,0.4532992839813232,,0.3071135580539703,1
qwen3_8b,8192,0.7,12,1024,0.3958480060100555,,0.2666690349578857,1
qwen3_8b,8192,0.7,13,1,0.7486713528633118,,0.6030265092849731,1
qwen3_8b,8192,0.7,13,2,0.6940228939056396,,0.5366759300231934,1
qwen3_8b,8192,0.7,13,4,0.6569952964782715,,0.4946109056472778,1
qwen3_8b,8192,0.7,13,8,0.6283890604972839,,0.4633604884147644,1
qwen3_8b,8192,0.7,13,16,0.6041920781135559,,0.4374995529651642,1
qwen3_8b,8192,0.7,13,32,0.581718385219574,,0.4152466356754303,1
qwen3_8b,8192,0.7,13,64,0.5623502135276794,,0.3966577351093292,1
qwen3_8b,8192,0.7,13,128,0.5296618342399597,,0.3667607605457306,1
qwen3_8b,8192,0.7,13,256,0.4891905784606933,,0.3327988982200622,1
qwen3_8b,8192,0.7,13,512,0.436698317527771,,0.2921753823757171,1
qwen3_8b,8192,0.7,13,1024,0.3868998289108276,,0.2586538791656494,1
qwen3_8b,8192,0.7,14,1,0.7687116861343384,,0.6294879913330078,1
qwen3_8b,8192,0.7,14,2,0.725380539894104,,0.5745964050292969,1
qwen3_8b,8192,0.7,14,4,0.6908977627754211,,0.5334238409996033,1
qwen3_8b,8192,0.7,14,8,0.6630271077156067,,0.501406192779541,1
qwen3_8b,8192,0.7,14,16,0.6378209590911865,,0.4732590615749359,1
qwen3_8b,8192,0.7,14,32,0.6135502457618713,,0.4477548897266388,1
qwen3_8b,8192,0.7,14,64,0.5947898030281067,,0.4290841817855835,1
qwen3_8b,8192,0.7,14,128,0.5653007626533508,,0.4009835422039032,1
qwen3_8b,8192,0.7,14,256,0.517791748046875,,0.3590846657752991,1
qwen3_8b,8192,0.7,14,512,0.4583176076412201,,0.3107181787490845,1
qwen3_8b,8192,0.7,14,1024,0.3942956328392029,,0.2645130157470703,1
qwen3_8b,8192,0.7,15,1,0.7360205054283142,,0.5879970192909241,1
qwen3_8b,8192,0.7,15,2,0.6906483173370361,,0.5333678126335144,1
qwen3_8b,8192,0.7,15,4,0.6577340364456177,,0.4961197972297668,1
qwen3_8b,8192,0.7,15,8,0.6267982721328735,,0.462076872587204,1
qwen3_8b,8192,0.7,15,16,0.5979136228561401,,0.4315677583217621,1
qwen3_8b,8192,0.7,15,32,0.5695690512657166,,0.4033204913139343,1
qwen3_8b,8192,0.7,15,64,0.5396392941474915,,0.3749013841152191,1
qwen3_8b,8192,0.7,15,128,0.5054023861885071,,0.3446975946426391,1
qwen3_8b,8192,0.7,15,256,0.4623348712921142,,0.3094731271266937,1
qwen3_8b,8192,0.7,15,512,0.4194700419902801,,0.277575820684433,1
qwen3_8b,8192,0.7,15,1024,0.3689066767692566,,0.2437619566917419,1
qwen3_8b,8192,0.7,16,1,0.7754383087158203,,0.6388464570045471,1
qwen3_8b,8192,0.7,16,2,0.7414068579673767,,0.5952931046485901,1
qwen3_8b,8192,0.7,16,4,0.7185867428779602,,0.5672233700752258,1
qwen3_8b,8192,0.7,16,8,0.6946654319763184,,0.5385351777076721,1
qwen3_8b,8192,0.7,16,16,0.6706336736679077,,0.5104242563247681,1
qwen3_8b,8192,0.7,16,32,0.6437216401100159,,0.4806854128837585,1
qwen3_8b,8192,0.7,16,64,0.6178722977638245,,0.4536559879779815,1
qwen3_8b,8192,0.7,16,128,0.5811799764633179,,0.417506605386734,1
qwen3_8b,8192,0.7,16,256,0.5319342613220215,,0.3729979395866394,1
qwen3_8b,8192,0.7,16,512,0.4781747162342071,,0.3286109268665313,1
qwen3_8b,8192,0.7,16,1024,0.4116598963737488,,0.279498279094696,1
qwen3_8b,8192,0.7,17,1,0.7460390329360962,,0.6006739735603333,1
qwen3_8b,8192,0.7,17,2,0.691421627998352,,0.5343034267425537,1
qwen3_8b,8192,0.7,17,4,0.6427204608917236,,0.4793484807014465,1
qwen3_8b,8192,0.7,17,8,0.6085876226425171,,0.4428054392337799,1
qwen3_8b,8192,0.7,17,16,0.6136834621429443,,0.4487657248973846,1
qwen3_8b,8192,0.7,17,32,0.5774527788162231,,0.411990076303482,1
qwen3_8b,8192,0.7,17,64,0.5477835536003113,,0.3833349943161011,1
qwen3_8b,8192,0.7,17,128,0.515835702419281,,0.3546822369098663,1
qwen3_8b,8192,0.7,17,256,0.4696504771709442,,0.3165058493614197,1
qwen3_8b,8192,0.7,17,512,0.4274219572544098,,0.2846605181694031,1
qwen3_8b,8192,0.7,17,1024,0.3810497224330902,,0.2540514767169952,1
qwen3_8b,8192,0.7,18,1,0.7784950137138367,,0.6442264318466187,1
qwen3_8b,8192,0.7,18,2,0.7464097738265991,,0.6029492616653442,1
qwen3_8b,8192,0.7,18,4,0.7190667390823364,,0.5692359805107117,1
qwen3_8b,8192,0.7,18,8,0.6893301010131836,,0.5339511036872864,1
qwen3_8b,8192,0.7,18,16,0.6582372188568115,,0.4981950223445892,1
qwen3_8b,8192,0.7,18,32,0.6244208216667175,,0.4612326323986053,1
qwen3_8b,8192,0.7,18,64,0.5944063663482666,,0.430475652217865,1
qwen3_8b,8192,0.7,18,128,0.5479055047035217,,0.3860553801059723,1
qwen3_8b,8192,0.7,18,256,0.4934611320495605,,0.3396344780921936,1
qwen3_8b,8192,0.7,18,512,0.4415255784988403,,0.2977652251720428,1
qwen3_8b,8192,0.7,18,1024,0.3837006390094757,,0.2570257484912872,1
qwen3_8b,8192,0.7,19,1,0.7641359567642212,,0.6237397193908691,1
qwen3_8b,8192,0.7,19,2,0.7231560349464417,,0.5722395181655884,1
qwen3_8b,8192,0.7,19,4,0.6963047981262207,,0.5399186611175537,1
qwen3_8b,8192,0.7,19,8,0.6729167699813843,,0.5127891302108765,1
qwen3_8b,8192,0.7,19,16,0.6474534869194031,,0.4839428067207336,1
qwen3_8b,8192,0.7,19,32,0.6209626793861389,,0.4557230770587921,1
qwen3_8b,8192,0.7,19,64,0.5948734879493713,,0.4291283190250397,1
qwen3_8b,8192,0.7,19,128,0.5575569272041321,,0.3936980068683624,1
qwen3_8b,8192,0.7,19,256,0.5169873237609863,,0.3584639132022857,1
qwen3_8b,8192,0.7,19,512,0.465783953666687,,0.3172959983348846,1
qwen3_8b,8192,0.7,19,1024,0.3934910297393799,,0.2640889286994934,1
qwen3_8b,8192,0.7,20,1,0.7181914448738098,,0.5654932856559753,1
qwen3_8b,8192,0.7,20,2,0.6579071879386902,,0.4957534372806549,1
qwen3_8b,8192,0.7,20,4,0.6159433722496033,,0.4505981802940368,1
qwen3_8b,8192,0.7,20,8,0.5835022330284119,,0.4177916646003723,1
qwen3_8b,8192,0.7,20,16,0.5511140823364258,,0.3854031860828399,1
qwen3_8b,8192,0.7,20,32,0.5174177885055542,,0.3542726039886474,1
qwen3_8b,8192,0.7,20,64,0.4877870678901672,,0.3279360830783844,1
qwen3_8b,8192,0.7,20,128,0.4458899199962616,,0.2931121587753296,1
qwen3_8b,8192,0.7,20,256,0.4003286361694336,,0.2581787407398224,1
qwen3_8b,8192,0.7,20,512,0.3579367697238922,,0.2281139940023422,1
qwen3_8b,8192,0.7,20,1024,0.3102471232414245,,0.1975961476564407,1
qwen3_8b,8192,0.7,21,1,0.7784567475318909,,0.6437506079673767,1
qwen3_8b,8192,0.7,21,2,0.7310621738433838,,0.5835368633270264,1
qwen3_8b,8192,0.7,21,4,0.6891111135482788,,0.533263623714447,1
qwen3_8b,8192,0.7,21,8,0.6516680121421814,,0.4906297028064728,1
qwen3_8b,8192,0.7,21,16,0.613525927066803,,0.4492571353912353,1
qwen3_8b,8192,0.7,21,32,0.5787402987480164,,0.413946121931076,1
qwen3_8b,8192,0.7,21,64,0.5488724708557129,,0.3850362300872803,1
qwen3_8b,8192,0.7,21,128,0.5008363723754883,,0.3419839739799499,1
qwen3_8b,8192,0.7,21,256,0.4450306296348572,,0.2965028584003448,1
qwen3_8b,8192,0.7,21,512,0.3888885080814361,,0.2537175416946411,1
qwen3_8b,8192,0.7,21,1024,0.3475561738014221,,0.2271308749914169,1
qwen3_8b,8192,0.7,22,1,0.7607373595237732,,0.6193686723709106,1
qwen3_8b,8192,0.7,22,2,0.6999998092651367,,0.5449197292327881,1
qwen3_8b,8192,0.7,22,4,0.6686398983001709,,0.5087458491325378,1
qwen3_8b,8192,0.7,22,8,0.6500722169876099,,0.4885174930095672,1
qwen3_8b,8192,0.7,22,16,0.624576985836029,,0.4601565897464752,1
qwen3_8b,8192,0.7,22,32,0.6025806069374084,,0.4373626410961151,1
qwen3_8b,8192,0.7,22,64,0.5799433588981628,,0.4149148464202881,1
qwen3_8b,8192,0.7,22,128,0.5459173917770386,,0.3831575512886047,1
qwen3_8b,8192,0.7,22,256,0.5060481429100037,,0.3489241003990173,1
qwen3_8b,8192,0.7,22,512,0.4529026746749878,,0.3065536320209503,1
qwen3_8b,8192,0.7,22,1024,0.3803148567676544,,0.2533208429813385,1
qwen3_8b,8192,0.7,23,1,0.8209815621376038,,0.7022632956504822,1
qwen3_8b,8192,0.7,23,2,0.7772950530052185,,0.6425908803939819,1
qwen3_8b,8192,0.7,23,4,0.7381343245506287,,0.5919771194458008,1
qwen3_8b,8192,0.7,23,8,0.7037306427955627,,0.5496412515640259,1
qwen3_8b,8192,0.7,23,16,0.6652303338050842,,0.5046810507774353,1
qwen3_8b,8192,0.7,23,32,0.6290714144706726,,0.4649783670902252,1
qwen3_8b,8192,0.7,23,64,0.5941692590713501,,0.4289253056049347,1
qwen3_8b,8192,0.7,23,128,0.5513662695884705,,0.388264387845993,1
qwen3_8b,8192,0.7,23,256,0.5016021132469177,,0.34554523229599,1
qwen3_8b,8192,0.7,23,512,0.4390746057033539,,0.2946707904338836,1
qwen3_8b,8192,0.7,23,1024,0.3733345568180084,,0.2473553419113159,1
qwen3_8b,8192,0.7,24,1,0.7914189696311951,,0.660923957824707,1
qwen3_8b,8192,0.7,24,2,0.7413517236709595,,0.5955730676651001,1
qwen3_8b,8192,0.7,24,4,0.707353949546814,,0.5538293123245239,1
qwen3_8b,8192,0.7,24,8,0.6811400055885315,,0.5231419205665588,1
qwen3_8b,8192,0.7,24,16,0.6501192450523376,,0.487925261259079,1
qwen3_8b,8192,0.7,24,32,0.6238152384757996,,0.4596509635448456,1
qwen3_8b,8192,0.7,24,64,0.5938888192176819,,0.4289340376853943,1
qwen3_8b,8192,0.7,24,128,0.5516910552978516,,0.3889673352241516,1
qwen3_8b,8192,0.7,24,256,0.503537118434906,,0.3473906517028808,1
qwen3_8b,8192,0.7,24,512,0.4525560438632965,,0.3065264523029327,1
qwen3_8b,8192,0.7,24,1024,0.3879894614219665,,0.2595167756080627,1
qwen3_8b,8192,0.7,25,1,0.804330050945282,,0.6768433451652527,1
qwen3_8b,8192,0.7,25,2,0.7551486492156982,,0.6112010478973389,1
qwen3_8b,8192,0.7,25,4,0.7197689414024353,,0.5668719410896301,1
qwen3_8b,8192,0.7,25,8,0.6972663402557373,,0.5400768518447876,1
qwen3_8b,8192,0.7,25,16,0.6756877303123474,,0.5146828889846802,1
qwen3_8b,8192,0.7,25,32,0.649691641330719,,0.4858033359050751,1
qwen3_8b,8192,0.7,25,64,0.6218358874320984,,0.4564725756645202,1
qwen3_8b,8192,0.7,25,128,0.5912458896636963,,0.42661052942276,1
qwen3_8b,8192,0.7,25,256,0.5500462651252747,,0.3893696367740631,1
qwen3_8b,8192,0.7,25,512,0.4840743839740753,,0.3331493139266968,1
qwen3_8b,8192,0.7,25,1024,0.3920515179634094,,0.2621580362319946,1
qwen3_8b,8192,0.7,26,1,0.7667656540870667,,0.6286671161651611,1
qwen3_8b,8192,0.7,26,2,0.7127453088760376,,0.5606447458267212,1
qwen3_8b,8192,0.7,26,4,0.6810471415519714,,0.5229654908180237,1
qwen3_8b,8192,0.7,26,8,0.6578346490859985,,0.4968771636486053,1
qwen3_8b,8192,0.7,26,16,0.6304134130477905,,0.4663307070732116,1
qwen3_8b,8192,0.7,26,32,0.6091833114624023,,0.4442474544048309,1
qwen3_8b,8192,0.7,26,64,0.5876360535621643,,0.4227465391159057,1
qwen3_8b,8192,0.7,26,128,0.5540045499801636,,0.3910869061946869,1
qwen3_8b,8192,0.7,26,256,0.5189127922058105,,0.3607250154018402,1
qwen3_8b,8192,0.7,26,512,0.4688605368137359,,0.3204739987850189,1
qwen3_8b,8192,0.7,26,1024,0.4078519642353058,,0.2767278552055359,1
qwen3_8b,8192,0.7,27,1,0.7002854943275452,,0.5445651412010193,1
qwen3_8b,8192,0.7,27,2,0.6366634964942932,,0.4726844727993011,1
qwen3_8b,8192,0.7,27,4,0.6095835566520691,,0.444591224193573,1
qwen3_8b,8192,0.7,27,8,0.5933659672737122,,0.4283696711063385,1
qwen3_8b,8192,0.7,27,16,0.5790867209434509,,0.4130154252052307,1
qwen3_8b,8192,0.7,27,32,0.5598260760307312,,0.3943357765674591,1
qwen3_8b,8192,0.7,27,64,0.5394636392593384,,0.3754248917102813,1
qwen3_8b,8192,0.7,27,128,0.5096301436424255,,0.3487673103809356,1
qwen3_8b,8192,0.7,27,256,0.4748253226280212,,0.3201152384281158,1
qwen3_8b,8192,0.7,27,512,0.4302867352962494,,0.2865836918354034,1
qwen3_8b,8192,0.7,27,1024,0.3670215606689453,,0.2422740757465362,1
qwen3_8b,8192,0.7,28,1,0.7858847379684448,,0.6530670523643494,1
qwen3_8b,8192,0.7,28,2,0.730165421962738,,0.5812105536460876,1
qwen3_8b,8192,0.7,28,4,0.6860331892967224,,0.528570830821991,1
qwen3_8b,8192,0.7,28,8,0.6532286405563354,,0.4914814829826355,1
qwen3_8b,8192,0.7,28,16,0.6197806596755981,,0.4552001059055328,1
qwen3_8b,8192,0.7,28,32,0.5900734663009644,,0.4245472252368927,1
qwen3_8b,8192,0.7,28,64,0.5664380192756653,,0.4012120068073272,1
qwen3_8b,8192,0.7,28,128,0.5183057188987732,,0.3568672239780426,1
qwen3_8b,8192,0.7,28,256,0.4618275165557861,,0.309599220752716,1
qwen3_8b,8192,0.7,28,512,0.4035998284816742,,0.2644680738449096,1
qwen3_8b,8192,0.7,28,1024,0.3334726095199585,,0.2156226933002472,1
qwen3_8b,8192,0.7,29,1,0.7142018675804138,,0.5629355907440186,1
qwen3_8b,8192,0.7,29,2,0.6492851972579956,,0.4876889288425445,1
qwen3_8b,8192,0.7,29,4,0.6194245219230652,,0.4555655121803283,1
qwen3_8b,8192,0.7,29,8,0.5976829528808594,,0.4333473443984985,1
qwen3_8b,8192,0.7,29,16,0.5738573670387268,,0.4091551303863525,1
qwen3_8b,8192,0.7,29,32,0.552011251449585,,0.3880708515644073,1
qwen3_8b,8192,0.7,29,64,0.5301035642623901,,0.3675384521484375,1
qwen3_8b,8192,0.7,29,128,0.4968147277832031,,0.3384257555007934,1
qwen3_8b,8192,0.7,29,256,0.4563350081443786,,0.3049562573432922,1
qwen3_8b,8192,0.7,29,512,0.4146284162998199,,0.2741767168045044,1
qwen3_8b,8192,0.7,29,1024,0.3670764565467834,,0.2431028634309768,1
qwen3_8b,8192,0.7,30,1,0.7694703340530396,,0.6294495463371277,1
qwen3_8b,8192,0.7,30,2,0.7199186086654663,,0.5665209293365479,1
qwen3_8b,8192,0.7,30,4,0.6960243582725525,,0.5379788875579834,1
qwen3_8b,8192,0.7,30,8,0.6783074736595154,,0.5176257491111755,1
qwen3_8b,8192,0.7,30,16,0.6523539423942566,,0.4881322681903839,1
qwen3_8b,8192,0.7,30,32,0.6309157013893127,,0.465274453163147,1
qwen3_8b,8192,0.7,30,64,0.6047384738922119,,0.4382508099079132,1
qwen3_8b,8192,0.7,30,128,0.5701079964637756,,0.4051099121570587,1
qwen3_8b,8192,0.7,30,256,0.5344683527946472,,0.3736783564090729,1
qwen3_8b,8192,0.7,30,512,0.4825282096862793,,0.3315196335315704,1
qwen3_8b,8192,0.7,30,1024,0.40483158826828,,0.2729830145835876,1
qwen3_8b,8192,0.7,31,1,0.7502307891845703,,0.6057217121124268,1
qwen3_8b,8192,0.7,31,2,0.6940401196479797,,0.5366739630699158,1
qwen3_8b,8192,0.7,31,4,0.6673696637153625,,0.5062985420227051,1
qwen3_8b,8192,0.7,31,8,0.6433979272842407,,0.4800033271312713,1
qwen3_8b,8192,0.7,31,16,0.6134682893753052,,0.4475330114364624,1
qwen3_8b,8192,0.7,31,32,0.5891687273979187,,0.4228231012821197,1
qwen3_8b,8192,0.7,31,64,0.5657317042350769,,0.400010347366333,1
qwen3_8b,8192,0.7,31,128,0.5287750959396362,,0.3660710752010345,1
qwen3_8b,8192,0.7,31,256,0.4961608350276947,,0.338971346616745,1
qwen3_8b,8192,0.7,31,512,0.4490369856357574,,0.3023267090320587,1
qwen3_8b,8192,0.7,31,1024,0.3777375817298889,,0.2509891390800476,1
qwen3_8b,8192,0.7,32,1,0.7599390149116516,,0.6164207458496094,1
qwen3_8b,8192,0.7,32,2,0.7105025053024292,,0.5547357201576233,1
qwen3_8b,8192,0.7,32,4,0.6859583258628845,,0.5258039236068726,1
qwen3_8b,8192,0.7,32,8,0.6656091809272766,,0.5026423931121826,1
qwen3_8b,8192,0.7,32,16,0.6405783891677856,,0.4746476113796234,1
qwen3_8b,8192,0.7,32,32,0.6270850300788879,,0.4605975151062011,1
qwen3_8b,8192,0.7,32,64,0.5910435318946838,,0.4236862063407898,1
qwen3_8b,8192,0.7,32,128,0.5655416250228882,,0.4000450074672699,1
qwen3_8b,8192,0.7,32,256,0.5393358469009399,,0.3779732286930084,1
qwen3_8b,8192,0.7,32,512,0.4750853776931762,,0.3242239356040954,1
qwen3_8b,8192,0.7,32,1024,0.4060226082801819,,0.2736703157424927,1
qwen3_8b,8192,0.7,33,1,0.6969464421272278,,0.5409285426139832,1
qwen3_8b,8192,0.7,33,2,0.6327765583992004,,0.4692515730857849,1
qwen3_8b,8192,0.7,33,4,0.6080436706542969,,0.4435786604881286,1
qwen3_8b,8192,0.7,33,8,0.5870722532272339,,0.4227648079395294,1
qwen3_8b,8192,0.7,33,16,0.5658048987388611,,0.4008212387561798,1
qwen3_8b,8192,0.7,33,32,0.5446807742118835,,0.3810320794582367,1
qwen3_8b,8192,0.7,33,64,0.5230374336242676,,0.3607983887195587,1
qwen3_8b,8192,0.7,33,128,0.4903437197208404,,0.3323312401771545,1
qwen3_8b,8192,0.7,33,256,0.4492264091968536,,0.2987959086894989,1
qwen3_8b,8192,0.7,33,512,0.4131991863250732,,0.2728022038936615,1
qwen3_8b,8192,0.7,33,1024,0.3697753548622131,,0.2448166608810424,1
qwen3_8b,8192,0.7,34,1,0.7185190916061401,,0.565220057964325,1
qwen3_8b,8192,0.7,34,2,0.6589229702949524,,0.4960897564888,1
qwen3_8b,8192,0.7,34,4,0.6313710808753967,,0.4663993716239929,1
qwen3_8b,8192,0.7,34,8,0.6157835125923157,,0.4501883089542389,1
qwen3_8b,8192,0.7,34,16,0.6107560396194458,,0.4447721242904663,1
qwen3_8b,8192,0.7,34,32,0.5883804559707642,,0.422145128250122,1
qwen3_8b,8192,0.7,34,64,0.5673717260360718,,0.4016132354736328,1
qwen3_8b,8192,0.7,34,128,0.5383022427558899,,0.3750439882278442,1
qwen3_8b,8192,0.7,34,256,0.5040760636329651,,0.3460772335529327,1
qwen3_8b,8192,0.7,34,512,0.4550139904022217,,0.3075129687786102,1
qwen3_8b,8192,0.7,34,1024,0.3896809220314026,,0.260587066411972,1
qwen3_8b,8192,0.7,35,1,0.8089820742607117,,0.6818572282791138,1
qwen3_8b,8192,0.7,35,2,0.7619909048080444,,0.618375837802887,1
qwen3_8b,8192,0.7,35,4,0.7348281741142273,,0.5836759805679321,1
qwen3_8b,8192,0.7,35,8,0.7247370481491089,,0.5712841153144836,1
qwen3_8b,8192,0.7,35,16,0.69913250207901,,0.5403859615325928,1
qwen3_8b,8192,0.7,35,32,0.6763832569122314,,0.5143263339996338,1
qwen3_8b,8192,0.7,35,64,0.648151695728302,,0.483580470085144,1
qwen3_8b,8192,0.7,35,128,0.5992591381072998,,0.4334038197994232,1
qwen3_8b,8192,0.7,35,256,0.5893902778625488,,0.4272816479206085,1
qwen3_8b,8192,0.7,35,512,0.5351821780204773,,0.3804830014705658,1
qwen3_8b,8192,0.7,35,1024,0.4368309378623962,,0.300410121679306,1
